Reviews,stars 
"I went to this restaurant expecting a good meal. I have dined here in the past before it was remodeled and it is definitely not the same. First, my waiter was clueless and that's putting it nicely. We ordered two cokes and they had a weird taste to them. I figured out what it was when I went to the restroom. The water from the restroom faucet smells like pure rust, so bad in fact, that soap would not get the smell off my hands. I ordered veal parmigiana, which was ok, but my girlfriend ordered pork chops pizziola which were charred black and tasted like a dirty grille. So, all of this and on top of the waiter having no personality, made for a horrible dinner. I will not be going there again!",5
Met a friend who worked in the area for lunch .... and it was miserable cold weather.... the soup was excellent!!!!!!  And the quesadilla was satisfactory. ,5
"Loved our waitress, and cleanliness of establishment!",4
Went for Valentine's Day.  Table was waiting for us and food was great as always.  Staff was running around but was attentive to our needs.,2
"Fantastic place to eat! Great food, even better people working there!It's our favorite lunch place. We we go for dinner and we always have great food too!",4
An average experience.,4
Just finding the entrance from the parking lot was a challenge. The restaurant is located in a multi-use building with shops and what appear to be offices. The restaurant entrance requires passing a poorly marked sign and then several storefronts.,3
"When I entered and approached the unsmiling hostess to announce that I had a reservation, she gave the impression of being unhappy that I arrived.",2
"Our waiter was a bit brusque and overbearing. We were asked twice within the first few minutes if we wanted to order appetizers and then repeatedly if we wanted ""beverages"", even after wine had been ordered.",2
"The food was certainly very nice, but the overall experience will not one that will cause me to return.",5
"been here many times,the steaks arevery good ,cooked to perfection. great menu besides steak.  always a favorite place to go with family. new york atmosphere and new york style steaks",5
"The service was very good from the wait staff, average from the hostess staff ...",5
"Good was good , very loud could not talk or hear the waiter! I understand there is a lot of people but it was extremely loud.",5
"Our Filet Mignon and lobster were cooked to perfection!  The service as always was perfect....  very attentive, polite and courteous!!  Have been going here for the last 2 years at least once per month. Never been disappointed!!!!",4
It was great. Beautiful place.,4
Staff overall all was great and helpful. Maitre d was a bit stiff but the rest of the staff was friendly,4
and helpful & the food was quite good and cooked perfectly. Have had a better steak  (cowboy) but only a couple of times. The cut was as described but a bit on the thin side 1.25 inch not the ,3
"2"" I cook for myself when I buy them.  Looking forward to going back and trying the Sea Bass.",4
The Black Truffle sea salt is to die for...,1
Rich & Christina,3
"We had a wonderful meal at Rails. The staff was great, the General Manager spoke to every table to be sure everything was great.  I've never seen such a beautiful space, loved the wood, stone and glass.  Loved the Speakeasy, the ""cheese room"" and just wondering around the restaurant.  I'll go again for sure!",4
My mom really enjoyed her meal.  We bought her there to say Thank you!,5
"Before coming here the knock was that, for a steakhouse, the steaks are just ok - but people keep going back for the appetizers and other specialties.  I have to say I agree.  Overall, the food was very good.  But for steak, there are definitely better places with a similar or lower price point.",5
"We love Rails and celebrate all special events here and tonight was no different. Spectacular food, service, and everything else from beginning to end!",5
